"comid","group_code","group","pct_mean","ols_slope","ols_pvalue","mk_tau","mk_pvalue","sen_slope","trend_direction"
620010021,"E","Infraestructura antropica",0.00611409868724877,0.000752539479838356,0.000155461188529042,0.413614758495861,0.00170516286234947,0,"perdida"
620010021,"F","Mineria",0,0,NA,NA,NA,0,"sin tendencia"
620010021,"G","Area no vegetada natural",0,0,NA,NA,NA,0,"sin tendencia"
620010021,"H","Cuerpos de agua",0.00116681272629648,2.74956243166851e-05,0.702298787055856,0.0530457615069556,0.709770859395381,0,"sin tendencia"
620010021,"I","Acuicultura",0,0,NA,NA,NA,0,"sin tendencia"
620010021,"NAT","Cobertura natural",99.6993351686979,-0.0216520097040955,6.14838578433139e-07,-0.407221904886411,0.000239967506999812,-0.0117785158171015,"perdida"
620011368,"A","Bosque natural",80.8516670763492,0.0268286472189934,0.000427120939967122,0.400008324921695,0.000314240208376684,0.0207287569840791,"incremento"
620011368,"ANT","Uso antropico",1.71204821041556,-0.0398242105784379,7.2621942484918e-09,-0.420262096986556,0.000163621169204805,-0.035363021897807,"perdida"
620011368,"B","Vegetacion altoandina",8.36083710193634,-0.0182978358769729,0.0615344612301433,-0.108530392765557,0.333022465608993,-0.0204841472403285,"sin tendencia"
620011368,"C","Otra formacion natural",8.95764520391822,0.0311260555100264,0.0330459101165229,0.222228899472332,0.0461178388871008,0.0422451645135886,"incremento"
620011368,"D","Agricultura, silvicultura y ganaderia",1.64570485940203,-0.0405013439373075,2.18214753028659e-07,-0.29833420465095,0.00753009938000734,-0.0358285602966426,"perdida"
620011368,"E","Infraestructura antropica",0.0663433510135292,0.000677133358869718,0.646380099136574,0.167076916047253,0.16235798478854,0,"sin tendencia"
620011368,"F","Mineria",0,0,NA,NA,NA,0,"sin tendencia"
620011368,"G","Area no vegetada natural",0,0,NA,NA,NA,0,"sin tendencia"
620011368,"H","Cuerpos de agua",0.117806901980657,0.000167305103597526,0.317496053740528,0.296780957559673,0.0197636285329826,0,"perdida"
620011368,"I","Acuicultura",0,0,NA,NA,NA,0,"sin tendencia"
620011368,"NAT","Cobertura natural",98.2879562841845,0.039824171955645,7.26273539821964e-09,0.421201286209187,0.000150324245494449,0.0353629788475912,"incremento"
620011380,"A","Bosque natural",98.72379347682,0.0792614520155231,0.0208453466983695,0.372104203767625,0.000814593544779408,0.0119828326361509,"incremento"
620011380,"ANT","Uso antropico",1.26028472807775,-0.0793148927875194,0.0207126478755957,-0.375667839562158,0.000746149350558932,-0.0121771113027807,"perdida"
620011380,"B","Vegetacion altoandina",0,0,NA,NA,NA,0,"sin tendencia"
620011380,"C","Otra formacion natural",0,0,NA,NA,NA,0,"sin tendencia"
620011380,"D","Agricultura, silvicultura y ganaderia",1.25985761085758,-0.079278030888593,0.0207209289408451,-0.375667839562158,0.000746149350558932,-0.0121771113027807,"perdida"
620011380,"E","Infraestructura antropica",0.000427117220169749,-3.68618989264697e-05,0.0166276220499764,-0.311265878127441,0.019749892219116,0,"perdida"
620011380,"F","Mineria",0,0,NA,NA,NA,0,"sin tendencia"
620011380,"G","Area no vegetada natural",0,0,NA,NA,NA,0,"sin tendencia"
620011380,"H","Cuerpos de agua",0.0159272798919119,5.34567819348244e-05,0.337576467370359,0.0727686148070514,0.532719204297844,0,"sin tendencia"
620011380,"I","Acuicultura",0,0,NA,NA,NA,0,"sin tendencia"
620011380,"NAT","Cobertura natural",98.7397207567119,0.0793149087974584,0.0207125952663527,0.372104203767625,0.000814593544779408,0.0121768261246134,"incremento"
620011390,"A","Bosque natural",89.5055471360684,-0.83048044125537,4.87278281565731e-14,-0.818840349381845,1.43609546675153e-13,-0.687895003359327,"perdida"
620011390,"ANT","Uso antropico",10.4768001871128,0.829285571487615,5.2640191245692e-14,0.818840349381845,1.43609546675153e-13,0.683113172845244,"incremento"
620011390,"B","Vegetacion altoandina",0,0,NA,NA,NA,0,"sin tendencia"
620011390,"C","Otra formacion natural",0,0,NA,NA,NA,0,"sin tendencia"
620011390,"D","Agricultura, silvicultura y ganaderia",10.4296524636447,0.825122041176954,5.05192091821994e-14,0.798208151602145,5.74612874698653e-13,0.68106705792979,"incremento"
620011390,"E","Infraestructura antropica",0.0471477234680151,0.00416353031066118,4.44446674191253e-06,0.708953725299039,1.45038413234362e-09,0.00303908860642519,"incremento"
620011390,"F","Mineria",0,0,NA,NA,NA,0,"sin tendencia"
620011390,"G","Area no vegetada natural",0,0,NA,NA,NA,0,"sin tendencia"
620011390,"H","Cuerpos de agua",0.0176584488508524,0.00119479423742453,0.000709834392832507,0.457740525957506,0.000176250243084188,0.000181022484563681,"incremento"
620011390,"I","Acuicultura",0,0,NA,NA,NA,0,"sin tendencia"
620011390,"NAT","Cobertura natural",89.5232055849192,-0.829285647017947,5.26399883394027e-14,-0.818840349381845,1.43609546675153e-13,-0.683112871201681,"perdida"
620011394,"A","Bosque natural",85.5278620123863,-0.500190642716513,4.74794092837352e-10,-0.615005559004825,3.01155193519854e-08,-0.478483902083502,"perdida"
620011394,"ANT","Uso antropico",14.4712690571032,0.500115822591904,4.80334107364871e-10,0.615005559004825,3.01155193519854e-08,0.478483963536472,"incremento"
620011394,"B","Vegetacion altoandina",0,0,NA,NA,NA,0,"sin tendencia"
620011394,"C","Otra formacion natural",0,0,NA,NA,NA,0,"sin tendencia"
620011394,"D","Agricultura, silvicultura y ganaderia",14.4289552979171,0.501683038322159,3.92301737782347e-10,0.615005559004825,3.01155193519854e-08,0.479748376955588,"incremento"
620011394,"E","Infraestructura antropica",0.0423137591860723,-0.00156721573025531,0.0607082552053853,0.0331106086282463,0.792566126922208,0,"sin tendencia"
620011394,"F","Mineria",0,0,NA,NA,NA,0,"sin tendencia"
620011394,"G","Area no vegetada natural",0,0,NA,NA,NA,0,"sin tendencia"
620011394,"H","Cuerpos de agua",0.000867049311636947,7.48297717360215e-05,0.325482276386567,0.131870675596141,0.340627677055246,0,"sin tendencia"
620011394,"I","Acuicultura",0,0,NA,NA,NA,0,"sin tendencia"
620011394,"NAT","Cobertura natural",85.528729061698,-0.500115812944776,4.80333808331487e-10,-0.615005559004825,3.01155193519854e-08,-0.478483902083502,"perdida"
620011398,"A","Bosque natural",82.1335208415985,-0.592069904307709,4.47443233978321e-15,-0.709429267175785,1.26095257432848e-10,-0.526444613933553,"perdida"
620011398,"ANT","Uso antropico",17.8605740191415,0.591849967198249,4.61426263674179e-15,0.711995014977506,1.08139403061754e-10,0.527133319040083,"incremento"
620011398,"B","Vegetacion altoandina",0,0,NA,NA,NA,0,"sin tendencia"
620011398,"C","Otra formacion natural",0,0,NA,NA,NA,0,"sin tendencia"
620011398,"D","Agricultura, silvicultura y ganaderia",17.624893989414,0.601811835133446,2.89009537360823e-15,0.711995014977506,1.08139403061754e-10,0.537814728082404,"incremento"
620011398,"E","Infraestructura antropica",0.235680029727519,-0.0099618679351972,4.22134492841562e-05,-0.202788577121734,0.0719236775200987,-0.00150163185454025,"sin tendencia"
620011398,"F","Mineria",0,0,NA,NA,NA,0,"sin tendencia"
620011398,"G","Area no vegetada natural",0,0,NA,NA,NA,0,"sin tendencia"
620011398,"H","Cuerpos de agua",0.00590515383009915,0.000219917386291045,0.0494531149797685,0.325523367991179,0.0097103107635756,0,"perdida"
620011398,"I","Acuicultura",0,0,NA,NA,NA,0,"sin tendencia"
620011398,"NAT","Cobertura natural",82.1394259954286,-0.591849986921419,4.61423843213178e-15,-0.711995014977506,1.08139403061754e-10,-0.527132925476927,"perdida"
620012720,"A","Bosque natural",0.137962694861926,-0.0161572160635241,2.16903836440453e-08,-0.668906493791096,1.9989211097073e-07,0,"perdida"
620012720,"ANT","Uso antropico",0,0,NA,NA,NA,0,"sin tendencia"
620012720,"B","Vegetacion altoandina",97.3022335767746,-0.0622078770768125,1.71574929539351e-07,-0.379514531900158,0.000868521801210423,-0.0527807979701363,"perdida"
620012720,"C","Otra formacion natural",2.55980481393635,0.0783650624595483,6.34869404330878e-12,0.511533823652819,9.67296638138775e-06,0.0688083138730793,"incremento"
620012720,"D","Agricultura, silvicultura y ganaderia",0,0,NA,NA,NA,0,"sin tendencia"
620012720,"E","Infraestructura antropica",0,0,NA,NA,NA,0,"sin tendencia"
620012720,"F","Mineria",0,0,NA,NA,NA,0,"sin tendencia"
620012720,"G","Area no vegetada natural",0,0,NA,NA,NA,0,"sin tendencia"
620012720,"H","Cuerpos de agua",0,0,NA,NA,NA,0,"sin tendencia"
620012720,"I","Acuicultura",0,0,NA,NA,NA,0,"sin tendencia"
620012720,"NAT","Cobertura natural",100.000001085573,-3.06807879309836e-08,0.355932947154322,-0.00665814968245891,0.962592028541373,0,"sin tendencia"
620012728,"A","Bosque natural",35.5054677277803,-0.0227938743402555,0.00114480423775826,-0.313078813895558,0.0049355778476657,-0.0207745532194809,"perdida"
620012728,"ANT","Uso antropico",0.412950117897708,0.00525803720197634,0.181598779602679,0.109533335200285,0.332429854693349,0.00243052940017409,"sin tendencia"
620012728,"B","Vegetacion altoandina",40.1848299056292,-0.0595073849242355,0.0111100772358209,-0.30641030186984,0.00591064858894117,-0.0646046939350296,"perdida"
620012728,"C","Otra formacion natural",23.5679645091295,0.076782258321822,0.000270146652350274,0.332267711310333,0.00282673967143508,0.0769086415353035,"incremento"
620012728,"D","Agricultura, silvicultura y ganaderia",0.0147119241592009,0.000732710532469266,0.054392195847666,0.259966185459605,0.0489700900883441,0,"perdida"
620012728,"E","Infraestructura antropica",0.398238193738507,0.00452532666950708,0.235716046395377,0.10569154085428,0.35016853662885,0.00235948993140906,"sin tendencia"
620012728,"F","Mineria",0,0,NA,NA,NA,0,"sin tendencia"
620012728,"G","Area no vegetada natural",0,0,NA,NA,NA,0,"sin tendencia"
620012728,"H","Cuerpos de agua",0.328789200866595,0.000260965265228813,0.415780667739546,0.23604735905821,0.058924098999114,0,"sin tendencia"
620012728,"I","Acuicultura",0,0,NA,NA,NA,0,"sin tendencia"
620012728,"NAT","Cobertura natural",99.5870513434056,-0.00525803567744061,0.181598522318263,-0.107448429837652,0.338781365475423,-0.00243054569832099,"sin tendencia"
620012776,"A","Bosque natural",94.4730366766453,0.00447357293588778,0.833346949617289,0.0987812903662486,0.37586613879768,0.019103288650513,"sin tendencia"
620012776,"ANT","Uso antropico",5.52654488772532,-0.00449695409258471,0.832495301412729,-0.101347038167969,0.363433330331591,-0.0191034554683772,"sin tendencia"
620012776,"B","Vegetacion altoandina",0,0,NA,NA,NA,0,"sin tendencia"
620012776,"C","Otra formacion natural",0,0,NA,NA,NA,0,"sin tendencia"
620012776,"D","Agricultura, silvicultura y ganaderia",5.4829276772216,-0.00397673346745277,0.851487285026987,-0.101347038167969,0.363433330331591,-0.0192695510980888,"sin tendencia"
620012776,"E","Infraestructura antropica",0.0436172105037258,-0.00052022062513194,0.0995728130130436,-0.174295366709752,0.136484742964646,-0.000115998343310573,"sin tendencia"
620012776,"F","Mineria",0,0,NA,NA,NA,0,"sin tendencia"
620012776,"G","Area no vegetada natural",0,0,NA,NA,NA,0,"sin tendencia"
620012776,"H","Cuerpos de agua",0.000414297974202783,2.33188353209821e-05,0.522906594889256,0.0860026145192227,0.544244312487233,0,"sin tendencia"
620012776,"I","Acuicultura",0,0,NA,NA,NA,0,"sin tendencia"
620012776,"NAT","Cobertura natural",94.4734509746195,0.00449689177120863,0.832497593783624,0.101347038167969,0.363433330331591,0.019103288650513,"sin tendencia"
620014149,"A","Bosque natural",96.5676937997341,0.020769901056449,0.00628960164849561,0.227008562398982,0.0453587520410121,0.0159967709057432,"incremento"
620014149,"ANT","Uso antropico",0.0495988159673288,-0.00143476309102747,0.165742724666288,0.129934521378819,0.301881116815857,0,"sin tendencia"
620014149,"B","Vegetacion altoandina",1.66521099163219,-0.00480640507486654,0.453509304608158,-0.0526498126492656,0.648253530606141,-0.000114651287303232,"sin tendencia"
620014149,"C","Otra formacion natural",1.70410131104291,-0.0137988134771305,1.27185447324917e-08,-0.522715397790049,3.2978493136249e-06,-0.0130093606588032,"perdida"
620014149,"D","Agricultura, silvicultura y ganaderia",0.0495988159673288,-0.00143476309102747,0.165742724666288,0.129934521378819,0.301881116815857,0,"sin tendencia"
620014149,"E","Infraestructura antropica",0,0,NA,NA,NA,0,"sin tendencia"
620014149,"F","Mineria",0,0,NA,NA,NA,0,"sin tendencia"
620014149,"G","Area no vegetada natural",0,0,NA,NA,NA,0,"sin tendencia"
620014149,"H","Cuerpos de agua",0.0133961211213318,-0.000729862734194131,3.12805354586155e-05,-0.741619848709566,3.5851485562575e-09,-8.95007663833288e-05,"perdida"
620014149,"I","Acuicultura",0,0,NA,NA,NA,0,"sin tendencia"
620014149,"NAT","Cobertura natural",99.9504022235305,0.00143481977026034,0.165728161768229,-0.165178618705757,0.143993253634562,-7.21775011314207e-08,"sin tendencia"
620015505,"A","Bosque natural",56.5334364771843,0.140434476716433,2.54864023227871e-15,0.751335679124317,1.42109854722138e-11,0.135557874411094,"incremento"
620015505,"ANT","Uso antropico",1.39059474102396,0.0454873156398106,0.000501244188528183,0.285002633973463,0.0109296596539945,0.0192522710466829,"incremento"
620015505,"B","Vegetacion altoandina",18.3254525065422,-0.12069003946562,4.22105416894534e-09,-0.344578087322531,0.00198809825096314,-0.107452767235893,"perdida"
620015505,"C","Otra formacion natural",23.2670998200774,-0.0595336527638766,0.00222423716442261,-0.275741151270119,0.0133821051395709,-0.055958590748017,"perdida"
620015505,"D","Agricultura, silvicultura y ganaderia",0.102823590495973,-0.00656789472694883,8.21363466910775e-08,-0.296726370925485,0.0104214187507011,-0.00527888570388988,"perdida"
620015505,"E","Infraestructura antropica",1.28777115052799,0.0520552103667595,0.000188901726705056,0.417910305501317,0.000201003702935092,0.0234260328315114,"incremento"
620015505,"F","Mineria",0,0,NA,NA,NA,0,"sin tendencia"
620015505,"G","Area no vegetada natural",0,0,NA,NA,NA,0,"sin tendencia"
620015505,"H","Cuerpos de agua",0.483419854426757,-0.00569809977346106,1.06737025484493e-09,-0.471938910587876,2.71401578074977e-05,-0.00510627162709301,"perdida"
620015505,"I","Acuicultura",0,0,NA,NA,NA,0,"sin tendencia"
620015505,"NAT","Cobertura natural",98.6094086582307,-0.0454873152865257,0.000501244478160517,-0.277216957470006,0.0129452643886095,-0.0192524175732755,"perdida"
620015527,"A","Bosque natural",100,0,NA,NA,NA,0,"sin tendencia"
620015527,"ANT","Uso antropico",0,0,NA,NA,NA,0,"sin tendencia"
620015527,"B","Vegetacion altoandina",0,0,NA,NA,NA,0,"sin tendencia"
620015527,"C","Otra formacion natural",0,0,NA,NA,NA,0,"sin tendencia"
620015527,"D","Agricultura, silvicultura y ganaderia",0,0,NA,NA,NA,0,"sin tendencia"
620015527,"E","Infraestructura antropica",0,0,NA,NA,NA,0,"sin tendencia"
620015527,"F","Mineria",0,0,NA,NA,NA,0,"sin tendencia"
620015527,"G","Area no vegetada natural",0,0,NA,NA,NA,0,"sin tendencia"
620015527,"H","Cuerpos de agua",0,0,NA,NA,NA,0,"sin tendencia"
620015527,"I","Acuicultura",0,0,NA,NA,NA,0,"sin tendencia"
620015527,"NAT","Cobertura natural",100,0,NA,NA,NA,0,"sin tendencia"
620016852,"A","Bosque natural",0,0,NA,NA,NA,0,"sin tendencia"
620016852,"ANT","Uso antropico",0.149097058383631,0.00211907867804182,0.0907560281575275,0.185532204228162,0.103464420479202,0.00232191551702036,"sin tendencia"
620016852,"B","Vegetacion altoandina",98.9940033853054,-0.0177142124685976,1.42213472239016e-10,-0.599398412903859,1.03335778079872e-07,-0.0165963874143701,"perdida"
620016852,"C","Otra formacion natural",0.856901764636859,0.0155952311816361,1.2853280535343e-14,0.6864691556442,1.41475062378666e-09,0.0141933659148033,"incremento"
620016852,"D","Agricultura, silvicultura y ganaderia",0,0,NA,NA,NA,0,"sin tendencia"
620016852,"E","Infraestructura antropica",0.149097058383631,0.00211907867804182,0.0907560281575275,0.185532204228162,0.103464420479202,0.00232191551702036,"sin tendencia"
620016852,"F","Mineria",0,0,NA,NA,NA,0,"sin tendencia"
620016852,"G","Area no vegetada natural",0,0,NA,NA,NA,0,"sin tendencia"
620016852,"H","Cuerpos de agua",0,0,NA,NA,NA,0,"sin tendencia"
620016852,"I","Acuicultura",0,0,NA,NA,NA,0,"sin tendencia"
620016852,"NAT","Cobertura natural",99.8509051499423,-0.00211898128696138,0.0907690865112721,-0.189283709338061,0.0944773539856938,-0.0023198261436369,"sin tendencia"
620018287,"A","Bosque natural",99.6984377503395,-0.0333880103327763,2.08707647530481e-06,-0.591410411502282,2.26689268673098e-06,0,"perdida"
620018287,"ANT","Uso antropico",0.196818469557911,0.0208084672574988,0.000130321695670458,0.595118313768754,1.95730208875913e-06,0,"perdida"
620018287,"B","Vegetacion altoandina",0,0,NA,NA,NA,0,"sin tendencia"
620018287,"C","Otra formacion natural",0,0,NA,NA,NA,0,"sin tendencia"
620018287,"D","Agricultura, silvicultura y ganaderia",0.0391689292155206,0.00460387905841206,0.00011312521559279,0.548167438497021,1.67052145265044e-05,0,"perdida"
620018287,"E","Infraestructura antropica",0.15764954034239,0.0162045881990867,0.000717471026572311,0.58770250923581,2.62321451350535e-06,0,"perdida"
620018287,"F","Mineria",0,0,NA,NA,NA,0,"sin tendencia"
620018287,"G","Area no vegetada natural",0,0,NA,NA,NA,0,"sin tendencia"
620018287,"H","Cuerpos de agua",0.104744048730936,0.0125795706294522,4.19622009283158e-07,0.590025424565066,3.20318848686695e-06,0,"perdida"
